id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.009999999776482582
0.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.019999999552965164,0.0
0.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999552965164,0.009999999776482582,0.009999999776482582
0.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.019999999552965164,0.029999999329447746
0.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746,0.07000000029802322
0.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.029999999329447746,0.019999999552965164
0.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.029999999329447746,0.019999999552965164,0.009999999776482582
0.csv_Day7_3h30m,0.0,0.0,0.0,0.009999999776482582,0.0,0.009999999776482582,0.009999999776482582,0.05000000074505806,0.05999999865889549
0.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.019999999552965164,0.009999999776482582,0.0,0.09000000357627869
0.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.029999999329447746,0.0,0.029999999329447746,0.15000000596046448
0.csv_Day7_5h00m,0.0,0.0,0.009999999776482582,0.0,0.009999999776482582,0.029999999329447746,0.0,0.09000000357627869,0.23000000417232513
0.csv_Day7_5h30m,0.0,0.009999999776482582,0.0,0.0,0.0,0.05999999865889549,0.0,0.07000000029802322,0.2800000011920929
0.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27000001072883606,0.36000001430511475
0.csv_Day7_6h30m,0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999940395355,0.3799999952316284
0.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.03999999910593033,0.2800000011920929,0.03999999910593033,0.27000001072883606
0.csv_Day7_7h30m,0.10999999940395355,0.5,0.09000000357627869,0.49000000953674316,0.0,1.100000023841858,1.6699999570846558,0.8299999833106995,2.059999942779541
0.csv_Day7_8h00m,1.399999976158142,3.299999952316284,3.7899999618530273,4.139999866485596,1.850000023841858,3.2799999713897705,5.989999771118164,4.579999923706055,7.309999942779541
0.csv_Day7_8h30m,5.480000019073486,6.510000228881836,9.890000343322754,9.609999656677246,8.579999923706055,8.010000228881836,11.9399995803833,9.640000343322754,13.960000038146973
0.csv_Day7_9h00m,11.619999885559082,12.0600004196167,17.850000381469727,17.969999313354492,16.690000534057617,13.5600004196167,18.90999984741211,16.43000030517578,20.81999969482422
0.csv_Day7_9h30m,17.850000381469727,17.260000228881836,25.3700008392334,24.530000686645508,26.1200008392334,19.1299991607666,26.18000030517578,24.399999618530273,27.729999542236328
0.csv_Day7_10h00m,24.329999923706055,20.309999465942383,33.459999084472656,30.8799991607666,37.11000061035156,25.56999969482422,33.119998931884766,30.600000381469727,34.02000045776367
0.csv_Day7_10h30m,29.59000015258789,23.829999923706055,37.43000030517578,36.20000076293945,42.79999923706055,29.670000076293945,38.52000045776367,37.150001525878906,38.75
0.csv_Day7_11h00m,35.7400016784668,25.719999313354492,41.02000045776367,42.290000915527344,46.029998779296875,32.2599983215332,42.40999984741211,41.029998779296875,41.630001068115234
0.csv_Day7_11h30m,40.61000061035156,27.450000762939453,42.81999969482422,47.84000015258789,46.5,33.380001068115234,45.189998626708984,42.70000076293945,43.81999969482422
0.csv_Day7_12h00m,41.81999969482422,28.469999313354492,43.060001373291016,50.790000915527344,43.29999923706055,36.939998626708984,48.900001525878906,41.16999816894531,45.52000045776367
0.csv_Day7_12h30m,43.2400016784668,27.309999465942383,40.040000915527344,50.529998779296875,42.68000030517578,34.099998474121094,47.95000076293945,40.369998931884766,45.45000076293945
0.csv_Day7_13h00m,44.34000015258789,24.34000015258789,36.65999984741211,47.209999084472656,38.15999984741211,32.86000061035156,44.599998474121094,39.47999954223633,44.83000183105469
0.csv_Day7_13h30m,41.849998474121094,21.729999542236328,31.139999389648438,42.38999938964844,30.6200008392334,28.139999389648438,38.150001525878906,34.7599983215332,41.439998626708984
0.csv_Day7_14h00m,36.720001220703125,17.559999465942383,26.790000915527344,36.7599983215332,25.049999237060547,22.34000015258789,32.04999923706055,29.270000457763672,39.279998779296875
